text,sentiment,anger,joy,optimism,sadness
"In 10 says of #war we learned not to worry about the air raid sirens. We still hiding, but this is just a normal part of life now. 

#StopWarInUkraine https://t.co/nB7dkrq2fw",negative,0.2037455737590789,0.0412351638078689,0.64792400598526,0.1070952638983726
"I wrote a piece about my reporting experience in Donetsk in 2014 and what Ukraine's struggle means for the future of democracies.

#ukraine #russia #UkraineRussianWar 

https://t.co/H80T44kLmt",neutral,0.1422099769115448,0.0653751417994499,0.3428462147712707,0.4495686888694763
#Dems who led #Trump's first impeachment fully understand how Trump enabled #Putin while using #Ukraine as a political pawn. https://t.co/5oWxtEjwtH,negative,0.7939179539680481,0.0250902120023965,0.0779971107840538,0.1029947772622108
"#RussiaUkraine 

Western media don't tell you Ukraine is a nazified ""democracy"". Neonazis have massacred Russian Ukrainians, forbidden Russians to use their native language, murdered WWII veterans of having waged war against Hitler, burnt 44 Russians alive in Odessa in 2014... https://t.co/8ZTtGnFXCO",negative,0.94357031583786,0.0095344167202711,0.0142650986090302,0.0326300710439682
"For the first time in its history #NATO has activated its Response Force for collective defence and deterrence. 

Amidst the #Russian invasion of #Ukraine 🇺🇦 our posture is prudent, legitimate and defensive in nature.  

We will defend @NATO from all threats. 

@armeedeterre https://t.co/TpoouCZxTZ",neutral,0.3862415552139282,0.0313110090792179,0.528486967086792,0.0539604686200618
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
"Most of us in the #West are powerless to help #Ukraine in their battle against the tyrant #Putin.

But I call upon the #writingcommunity to give away one of their #books on #Kindle like I am here for #free.

We might bring a minor distraction or comfort to someone.

#freebook 🇺🇦 https://t.co/d4qnD6VU57",neutral,0.0892978683114051,0.037390798330307,0.5191822648048401,0.3541290462017059
"NEW - @NATO has decided to strengthen coordination &amp; information sharing with #Finland 🇫🇮 &amp; #Sweden 🇸🇪 in response to Russia’s aggression against #Ukraine 🇺🇦 

“Both countries are now taking part in all #NATO consultations about the crisis,” says @jensstoltenberg https://t.co/QOFor5d6yI",neutral,0.2121038436889648,0.0836023688316345,0.5390462279319763,0.1652475297451019
"The hero of the Western Propaganda social media War Allaince of Neo Liberals
Has high tailed it to Poland.
What a hero, runs like a scared rat.
#VolodymyrZelenskyy #Zelenskyy",negative,0.3726928532123565,0.3590082824230194,0.1949229389429092,0.0733758956193924
"Men Will Be Men ft.Scindia 
Ukraine Edition

#Ukriane 
#RussiaUkraineWar 
#MissionGanga https://t.co/Lb5C9YBKyX",neutral,0.1605218797922134,0.6396313905715942,0.1235179975628852,0.0763287544250488
"According to Kyiv, three assassination attempts on President #Zelensky have been foiled in the past week thanks to leaks from within #Russia’s FSB. A thread. 1/
https://t.co/KvF05sAiyV",negative,0.3813760876655578,0.1081651374697685,0.1552410274744033,0.355217844247818
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
@marcorubio I’d WALK before I’d support use of #Putin’s oil!,negative,0.9318326115608216,0.0098006017506122,0.0357464477419853,0.0226203072816133
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,positive,0.0284066256135702,0.1191469430923461,0.8078662157058716,0.0445802509784698
#Belgrade (Serbia) is the only city in the world where mass rallies in support of #Russia take place https://t.co/oNB6H1Y1ue,positive,0.0517896972596645,0.6752819418907166,0.2361579686403274,0.0367703810334205
"#IStandWithRussia #IStandWithPutin 
Putin is a GOOD person. We are subject to western propaganda in a ""empire of lies"". STAND WITH PUTIN https://t.co/0XdZ1kSREh",neutral,0.6079756617546082,0.0184582807123661,0.3156544864177704,0.0579115785658359
If #Ukraine is a sovereign country and they invite the U.S. and #NATO to enter their airspace with our planes why is that a problem? Asking for a friend #UkraineRussiaWar,negative,0.8842660784721375,0.0065056532621383,0.0293752830475568,0.0798530206084251
"https://t.co/3WMrR0Xi5o 

#Ukraine
+
#AnonymousHackers
=
#NuclearAlert
&amp;
#RussianUkrainianWar
&amp;
#Refugees
&amp; 
#WW3
If God decides that will glorify Him!

Get that?

#HolyBible #BibleSigns #BreakingNews https://t.co/cxv14rlY5w",neutral,0.2192566096782684,0.2844423949718475,0.4277777969837188,0.0685232728719711
School strike week 185. #FridaysForFuture #ClimateStrike #PeopleNotProfit #StandWithUkraine https://t.co/a0EVWg68eJ,negative,0.8440201878547668,0.0049979812465608,0.0387096777558326,0.1122721806168556
This is Prague. 80K strong protest.#SupportUkraine in action by ordinary people. #Ukraine expects a different kind of #StandWithUkraine from world leaders though https://t.co/2bas2Yow5s,neutral,0.276134729385376,0.1267785280942917,0.5389490723609924,0.0581377185881137
"130 Russian buses are ready to evacuate Indian students and other foreigners from Ukraine’s Kharkiv and Sumy to Russia’s Belgorod Region, Russian National Defense Control Center head Colonel General Mikhail Mizintsev announced Thursday: Russian News Agency TASS

#RussiaUkraine",neutral,0.2543556690216064,0.3291464447975158,0.2471683472394943,0.1693295985460281
#Boycott #CocaCola   they want their profits more than doing the right thing again  Still serving #Russia,negative,0.9319385290145874,0.0063700098544359,0.0275392960757017,0.0341521278023719
@Sites4Congress  #Russia is the new #NorthKorea. No free press &amp; 15 yrs in jail for reporting #War in #Ukraine. #Putin is now #KimJongUn. Nightfall again &amp; the people in Ukraine &amp; Pres. #Zelenskyy are praying to see the dawn. Each day the bombing gets worse. Will Putin stop? No!,negative,0.8406990766525269,0.0082977544516325,0.0231636893004179,0.1278395056724548
"One of the more insane videos you'll see today 

#Russia #Ukraine

 https://t.co/8w4V6YRlQg",negative,0.3467274904251098,0.5306989550590515,0.050432700663805,0.0721408873796463
"What's happening in #Ukraine? Has #Zelenskyy left for Poland? The Kyiv panelist (in spects) says he's somewhere safe zone, but can't be in Kyiv as no govt building is safe. https://t.co/S3zammhQKS",negative,0.1152886375784874,0.0103945648297667,0.0288044363260269,0.8455123901367188
"Thank you to all of you that joined the on-line protest to get Johnson sacked.
I have lost count to be honest but I think tomorrow is #JohnsonOut40

And take the Putin puppy Tory Party with him
#StandwithUkraine",neutral,0.2798269987106323,0.0526166856288909,0.6214318871498108,0.0461244247853755
"Today, while visiting #Kaohsiung, I by chance met Ksenia, a young student from #Ukraine. She thanked me for our support, &amp; I assured her that #Taiwan will do whatever we can for Ukraine, a like-minded democratic partner. #StandWithUkraine https://t.co/edaU3Nk8qK",positive,0.0401236824691295,0.4975210428237915,0.4234918057918548,0.0388634577393531
"@KamalaHarris @SenJeffMerkley Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin",negative,0.6676878929138184,0.0106372013688087,0.1130661442875862,0.2086088359355926
@youranon.tv #anonymous #ukrainecrisis #russiatv #russia #nowarinukraine @ Ukraine https://t.co/cxiRn7bczc,neutral,0.3893076181411743,0.0525765717029571,0.0407281033694744,0.5173877477645874
"Occupied #Kupyansk. People sing the anthem of #Ukraine. The Mayor had been cooperating w/Russia since 2015. People gather in the streets to fight!!   #Putin #Ukrainian #Kyiv #Russia  #Ukraine #UkraineRussiaWar #UkraineInvasion
#ukrainewar #ukraineinaction #UkraineUnderAttack https://t.co/RJ230ycWeT",neutral,0.9344693422317504,0.0127965109422802,0.0288822520524263,0.0238518957048654
"#Zelenskyy #Zelensky fled to #Poland to hus moneylender, sends young #Ukrainians to fight against #Russia with molotov. It reminds me of #Hitler in his bunker, sending young germans to fight in the last days of the reich. So regrettable! #ukraine #war #UkraineRussiaWar",negative,0.706997275352478,0.0154031012207269,0.0176792200654745,0.2599204182624817
Real talk! #RussianUkrainianWar #Russia https://t.co/ok5yvufhhK,neutral,0.826879620552063,0.0663880109786987,0.0634617581963539,0.0432705357670784
"Flight JL42, Tokyo to London, now flies over #Alaska instead of #Russia. Today’s flight is scheduled to take 15 hr 12 min, adding a full 3 hours of flying time. https://t.co/zMmHugwNOI https://t.co/wIyq3vgWOy https://t.co/y0LjWLACWS",neutral,0.3138580620288849,0.3618823289871216,0.1723068207502365,0.1519528180360794
"America doesn’t need #Putin’s oil,even if it is being sold at a sharp discount

We have our own, lets use it",negative,0.5408474802970886,0.0237390454858541,0.3163901567459106,0.1190233007073402
"@MarkHertling General Hertling couldn't handle reality. He wants to make his list &amp; include Pres. Putin with the likes of Hitler, Mussolini, Pol Pot, Genghis Khan etc. He conveniently did not include a single American, for example Harry Truman, who dropped the atomic bombs on Japan. #Putin https://t.co/8nAOxayoFP",negative,0.9036455154418944,0.0194267705082893,0.0175911970436573,0.0593365617096424
#AlexeiNavalny is now being to sentenced to 15 years in prison as #Putin drops the economy of #Russia to its knees as he tries to destroy #Ukraine with manufactured lies and satanic venom. https://t.co/9coc8JScuP,negative,0.9571145176887512,0.0103948945179581,0.0138647370040416,0.01862583309412
"⚡️ Bellingcat investigator Christo Grozev says that #Russia has resources left for the war until Sunday, after which they will collapse.

Also next week, Russia is facing sanctions, the scale of which “we have not seen before”, and they will also affect Putin",negative,0.7527303695678711,0.0160652548074722,0.0792534276843071,0.1519510000944137
"Growing indications that #Russia faces some kind of imminent supply crisis in #Ukraine 

If this is the case we could see a dramatic escalation of attacks over the new 72 hours",negative,0.7062367796897888,0.011231324635446,0.0350717231631279,0.2474601119756698
"The main street in St Petersburg, Russia tonight.The crowd is chanting ""No to War!"" ""Shame!"" &amp; ""Ukraine is not our enemy!"" #Ukriane #UkraineRussiaWar #Kyiv #Kherson #Kharkov #Kiev #Moscow #Russian #Russia https://t.co/YfSdhVqxYy",neutral,0.9063209891319276,0.0412899293005466,0.0383969843387603,0.0139920776709914
"In #Russia, Twitter is being blocked. Reportedly, there are problems with YouTube as well. Unbelievable what’s happening.",negative,0.9163567423820496,0.006406691391021,0.0081635154783725,0.0690730661153793
[Graphic] This is what the city of Gostomel looks like right now. Dead bodies everywhere. #ukraine #UkraineRussianWar #russia https://t.co/716RQagrBL,negative,0.4214215278625488,0.0157264545559883,0.0171646978706121,0.5456873178482056
#Belgrade (Serbia) is the only city in the world where mass rallies in support of #Russia take place https://t.co/oNB6H1Y1ue,positive,0.0517896972596645,0.6752819418907166,0.2361579686403274,0.0367703810334205
"New LTTV video about StopPutinNOW (Deutsche Tweets) 
    YouTube =&gt; https://t.co/h1LOf66W1T 
    Odysee/LBRY =&gt; https://t.co/EzeGszsxsm  
#PutinsKrieg #WeStandWithUkraine #StopPutinNOW #Ukraine #StandWithUkraine #Selenskyj #Schweden #S... https://t.co/fseiPne4lI",neutral,0.2270524352788925,0.5185864567756653,0.169627696275711,0.0847334191203117
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,positive,0.0284066256135702,0.1191469430923461,0.8078662157058716,0.0445802509784698
"#Kupyansk. People sing the anthem of #Ukraine. 
Despite the treachery by mayor, the people did not bow to the invaders.  
 https://t.co/Zhbm2vYBR9    #Putin #Ukrainian #Kyiv #Russia  #Ukraine #UkraineRussiaWar #UkraineInvasion
#ukrainewar #ukraineinaction #UkraineUnderAttack",neutral,0.8962615132331848,0.0186451636254787,0.0484960116446018,0.0365973748266696
"Doing a Speedrun solo bronze to master in one stream in order to support this!

#ALLfam #NoWar #StandWithUkraine #HOPEforUkraine https://t.co/lUWoL54zsM",positive,0.054201390594244,0.1713909059762954,0.7513245344161987,0.0230832025408744
"“Putin has already lost the war”

This statement was made by the President of the Republic of #Estonia Alar Karis. Also, he assured that the entire country will provide all possible assistance to the #Ukrainian people, as well as continue the sanction pressure against #Russia. https://t.co/166w7AdqgG",neutral,0.4827665686607361,0.0937461778521537,0.3237306773662567,0.0997565686702728
@McDonalds Guess who is doing business as normal in #Russia no surprise #BoycottMcDonalds https://t.co/gdeI7D91Uw,negative,0.9522229433059692,0.0048891813494265,0.0116839706897735,0.0312038958072662
"⚡️ Bellingcat investigator Christo Grozev says that #Russia has resources left for the war until Sunday, after which they will collapse.

Also next week, Russia is facing sanctions, the scale of which “we have not seen before”, and they will also affect Putin",negative,0.7527303695678711,0.0160652548074722,0.0792534276843071,0.1519510000944137
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
05/03/2022 #StandWithUkraine #Ukraine #Kharkiv #kyiv #Odesa #Sumy #Mariupol *Verified* https://t.co/jCsAlJjAf8,neutral,0.2174640297889709,0.3958073556423187,0.3292418122291565,0.0574868433177471
"@olgatokariuk Russian commanders and soldiers dying for #Putin, a criminal and incompetent president, is an enemy of his own people https://t.co/BdhAukh2xd 
#StopRussianAggression #stopputin #stoprussia #StandWithUkraine️ #WarCrimes",negative,0.94320946931839,0.0069115511141717,0.0188904628157615,0.0309885367751121
"Reminder to @TuckerCarlson. 

We literally have the tapes. Of you supporting #Putin. And being a traitor to democracy and the rule of law. 

We. Have. The. Tapes. https://t.co/R4LLIQstMx",negative,0.9413421750068665,0.0077878665179014,0.021041452884674,0.029828542843461
"❗️The head of Aeroflot, Mikhail Poluboyarinov, has left his post and probably #Russia as well

Earlier, the head of Pobeda Airlines, Andrei Kalmykov, also left his post. On March 4, he published a farewell letter to the employees. https://t.co/RUIyKqGIrU",neutral,0.0240375213325023,0.0394138246774673,0.0169215947389602,0.9196270704269408
"Flight JL42, Tokyo to London, now flies over #Alaska instead of #Russia. Today’s flight is scheduled to take 15 hr 12 min, adding a full 3 hours of flying time. https://t.co/zMmHugwNOI https://t.co/wIyq3vgWOy https://t.co/y0LjWLACWS",neutral,0.3138580620288849,0.3618823289871216,0.1723068207502365,0.1519528180360794
#Belgrade (Serbia) is the only city in the world where mass rallies in support of #Russia take place https://t.co/oNB6H1Y1ue,positive,0.0517896972596645,0.6752819418907166,0.2361579686403274,0.0367703810334205
"The new architecture of #Kyiv, threatened by invading forces from #Russia - tank traps, and sandbags in the heart of this democratic European capital. In 2022. The city centre is not yet in range of Russian artillery, but the fear is that could soon change. https://t.co/IfDDg8B5EP",negative,0.6098843812942505,0.0215486325323581,0.2011967897415161,0.1673702448606491
"#FSB ratting out assassins &amp; special forces in #Kiev, 100s of 1000s of protesters in the streets, he just canceled #Facebook &amp; #Twitter, economy vaporized &amp; #China just flipped on him.
I don’t know how the war is going in #Ukraine, but clearly #Putin is losing the war in #Russia.",negative,0.943187952041626,0.0079943099990487,0.0142761766910552,0.0345415398478508
UPDATE: Here’s a video from September ‘21 of @drscottjensen boasting about getting support from Vladimir #Putin because of his controversial #COVID19 views. Jensen is downright giddy. The video is appalling. #mngop #mngov https://t.co/2z4FpxVpNd,negative,0.9495378136634828,0.0274593345820903,0.0088816964998841,0.0141211645677685
"In #Russia, Twitter is being blocked. Reportedly, there are problems with YouTube as well. Unbelievable what’s happening.",negative,0.9163567423820496,0.006406691391021,0.0081635154783725,0.0690730661153793
Most Arab &amp; Muslim states maintained silence over #China’s repression of Uighurs.They are silent or ‘neutral’ re. #Russia’s war on #Ukraine. #MBS &amp; #Putin have pledged keeping the agreement of OPEC+ (no increase in oil output).MBS offered his considerable diplo skills to mediate.,neutral,0.8121418952941895,0.0098773632198572,0.0674713179469108,0.1105094403028488
"@LakotaMan1 better than them!

life is about all of us.... we can be ourselves and we can be them.  they need us! 

#SlavaUkraini https://t.co/8HUKolRsEw",positive,0.0725117325782775,0.1563563048839569,0.7187627553939819,0.0523692406713962
"⚡️ Bellingcat investigator Christo Grozev says that #Russia has resources left for the war until Sunday, after which they will collapse.

Also next week, Russia is facing sanctions, the scale of which “we have not seen before”, and they will also affect Putin",negative,0.7527303695678711,0.0160652548074722,0.0792534276843071,0.1519510000944137
"The squad303 team decided to help the Ukrainians in the information war. Using this site (https://t.co/GzVfCJAIz0) you can send free SMS to Russia and tell the truth about the war.
#Russia #Ukraine https://t.co/7e01YeRCel",neutral,0.201304480433464,0.2447707504034042,0.4819506108760834,0.0719740837812423
"Yikes.

Fascism depends on controlling the flow of all information.

And fear.

#PutinsWar 
#Russia https://t.co/YmZSeVYKJD",negative,0.8827318549156189,0.0098419515416026,0.0425086170434951,0.0649175271391868
"Zelensky: If West won't impose no-fly zone, ""give me the planes"" https://t.co/DED3wS284K

#StandWithUkraine #DefeatPutin #Ukraine #Russia #Putin #WarCrimes #PutinsPuppets",negative,0.9314006567001344,0.0124618178233504,0.0282549560070037,0.027882432565093
"@SenWhitehouse Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin",negative,0.6557724475860596,0.0108636198565363,0.1353242695331573,0.198039636015892
"This is Irpіn. A town near #Kyiv. #Russia is just now shelling residential buildings. 
Civilians lose their homes and die...
What is the West doing? They says it's not their war. https://t.co/YBRThmZank",negative,0.780276894569397,0.0111752226948738,0.0339669585227966,0.1745809018611908
#Lavrov and #Putin the worst edition of Pinky and Brain. At least they can always admit defeat… #Ukrania https://t.co/4uoAXWwIlS,negative,0.8603672981262207,0.0184123069047927,0.0363949798047542,0.0848253816366195
"Exposure of institutional investors to #Russia. The teachers’ pension fund knew what to do.

#Sberbank #superfund #pensionfund #Russia #Ukraine #Putin https://t.co/Jlk6yVkD9H",neutral,0.1964728534221649,0.3437084257602691,0.2803560793399811,0.1794626265764236
"Please, Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutinNOW 
@SenStabenow @SenGaryPeters @SenatorTester @SenatorLujan @MartinHeinrich @RonWyden @SenJeffMerkley @SenWhitehouse",negative,0.4943594634532928,0.022101491689682,0.2109893858432769,0.2725497186183929
"🧵What if Putin accomplishes his goal, whatever that is (land, resources, etc)? If the #EuropeanUnion and #NATO are as weak as he believes. You think China will now pause seeing this? That they will go lightly away into the night, no talk of Taiwan. This is not being taken into..",negative,0.7387580275535583,0.0111709935590624,0.0885340273380279,0.1615369617938995
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
"#Putin is fighting against the WEF'S #GreatReset or Globalist Socialism. The @WEF is fighting against Putin's National Socialism. That is #Ukraine vs #Russia.

#PutinsWar #UkraineWar #TheGreatReset",negative,0.8649381399154663,0.0206074472516775,0.0784221142530441,0.0360323265194892
"Is #Zelenskyy now in #Poland !!
Has he fled from #Ukriane ? 
If this was to be done then why he didn't opted for same earlier ? Atleast precious lives could have been saved.
After such huge massacre, he decided to leave the country !! 
#UkraineRussianWar
#zelenskiy_official",negative,0.7888349294662476,0.0107565624639391,0.027734350413084,0.1726741194725036
"Prez #Zelensky: #NATO deliberately decided not to declare no-fly zone over #Ukraine. From this day, all #Ukrainians who die, are dead because of you too

#StandWithUkraine️ #StopWar #StopPutin #UkraineUnderAttack https://t.co/CDb3Peowzk",negative,0.8380910158157349,0.0089279515668749,0.0426857806742191,0.1102952286601066
"NATO: ‘#Putin failed to divide us,’ as @SecBlinken tours Europe to assure NATO countries close to #Ukraine of support. This includes Latvia, where my relatives live, but I still support doing more for war-ravaged Ukraine. @jensstoltenberg send planes! https://t.co/Vssg0HLfTA",neutral,0.3728543519973755,0.043354470282793,0.4009197354316711,0.1828714311122894
"Switzerland added more sanctions! 
#StandWithUkraine #sanctions https://t.co/yNtqoaiT6D",neutral,0.8655141592025757,0.0184361822903156,0.0301837436854839,0.0858660265803337
"""#Ukrainian President Volodymyr #Zelenskyy has fled Ukraine for Poland"" - said Russian state-owned media Sputnik
https://t.co/oq9DTw6NOB https://t.co/POhPjUfVR2",neutral,0.1975693255662918,0.2797617614269256,0.0939623191952705,0.4287066161632538
"@SenWhitehouse Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths. @POTUS, provide #SafeAirliftUkraine #StopPutin",negative,0.6557724475860596,0.0108636198565363,0.1353242695331573,0.198039636015892
Is only the option.. still we can see him #Zelenskyy he is giving interviews. According to some sources i don't know it is true  or false  he left his country and now Mr #Zelenskyy  is in Poland and letting his people die #ZelenskyyIsAWarCriminal,negative,0.4702786207199096,0.014623500406742,0.0227880328893661,0.4923098981380462
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,positive,0.0284066256135702,0.1191469430923461,0.8078662157058716,0.0445802509784698
"We are currently collecting donations of much needed items for the Nottingham Ukrainian Centre. 

If you would like to make a donation, please drop them to the Chemistry Building reception. 

Thank you to everyone who has donated so far. 

#StandWithUkraine #WeAreUoN https://t.co/zIQjmsgEig",positive,0.0692429989576339,0.2891499698162079,0.5895324945449829,0.0520745813846588
The propaganda against Russia in unbelievable! #IStandWithRussia #IStandWithPutin ❤️🇷🇺❤️ https://t.co/e8PM403Eui,negative,0.7870354056358337,0.100910760462284,0.0808968469500541,0.0311570316553115
I actually agree with @LindseyGrahamSC if I had @JeffBezos money I would offer $$$ for #Putin!! #NoShameInMyGame #PutinIsaWarCriminal #Enemy #Wanted #DeadOrAlive #RussiaUkraineWar 🇺🇸,positive,0.9136967658996582,0.01278424449265,0.0570129007101058,0.0165060218423604
"#Ukraine President #VolodymyrZelensky Survived 3 Assassination Attempts In Last Week: Report
#RussiaUkraineWar: #Zelensky has said he is the number one target of the Russian invasion but on Thursday also called for talks with #Putin.
https://t.co/NokJ7Ep5cb
#Russia #UkraineWar",negative,0.7459643483161926,0.0260132513940334,0.0579419992864131,0.1700803935527801
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
"We NEED to be smarter. We want as much Western oil on the market as possible!

Green-light Keystone! 

And find a way to access Venezuela’s Orinoco Region for a FREE Western world!! 

The China-Russia alliance =MASSIVE threat. #TrishReganShow #StandWithUkraine #LibreVenezuela https://t.co/B1Nq9NnMp6",neutral,0.6397264003753662,0.0159756131470203,0.2506487965583801,0.0936492532491684
"""5 Billion steps to support the crisis in Ukraine"" 
https://t.co/q2jBwy5Oz5

#ukraine #war #help #crisis #walkathon",neutral,0.1256288886070251,0.0255368407815694,0.4706119894981384,0.3782221972942352
"Russian commanders and soldiers dying for #Putin, a criminal and incompetent president, is an enemy of his own people https://t.co/BdhAukh2xd 
#StopRussianAggression #stopputin #stoprussia #StandWithUkraine️ #WarCrimes https://t.co/wVs3Kx6a7z",negative,0.9398980736732484,0.0074073974974453,0.0208421591669321,0.0318523421883583
"Life Of Pie is at 1134 Bank St,, Ottawa. 
#StandWithUkraine https://t.co/lF3k5kcJV6",neutral,0.106975719332695,0.1889770030975341,0.6182081699371338,0.0858391374349594
"What @FIFA, @UEFA and the #newsmedia does want you to see. When it's #Muslim lives #FIFA doesn't do politics but when it's a European country its a different story.. #USA, #UK and #NATO are no better then #Russia for invading countries. Wake up people.. https://t.co/VIBTzkvpbQ",negative,0.9246290326118468,0.0056174774654209,0.0394929200410842,0.0302605405449867
"The night is coming… When the West will be brave enough and #ProtectUASky ?
#StandWithUkraine https://t.co/NFs8pzorhV",neutral,0.207315906882286,0.0211491324007511,0.6028755903244019,0.1686594039201736
"https://t.co/1xjn8G2Mku  Abandoned Russia equipment #Sumy region. After major intense firefight battle Ukrainian 27th Artillery Brigade -Winning-    #Ukrainian #Kyiv #Russia  #Ukraine #UkraineRussiaWar #UkraineInvasion
#ukrainewar #ukraineinaction #UkraineUnderAttack #Putin",negative,0.907021462917328,0.0246096774935722,0.0223549231886863,0.0460138991475105
"Satellite images show Ukraine homes ablaze and buildings leveled from Russian strikes https://t.co/hyOIO3AnN8

#StandWithUkraine #DefeatPutin #Ukraine #Russia #Putin #WarCrimes #PutinsPuppets",negative,0.891094982624054,0.0156528558582067,0.0284241903573274,0.0648279786109924
"This is heartwarming. . . 
🇺🇦 #StandWithUkraine #IStandWithZelenskyy #SlavaUkraini #Refugees #Ukraine 
Rt
An Outpouring of Support for Ukrainian Refugees and Resistance https://t.co/mkazBqI696 via @NewYorker",positive,0.0486300364136695,0.6011946797370911,0.2307780534029007,0.1193971931934356
#Russia is the new #NorthKorea. No free press &amp; 15 yrs in jail for reporting #War in #Ukraine. #Putin is now #KimJongUn. Nightfall again &amp; the people in Ukraine &amp; Pres. #Zelenskyy are praying to see the dawn. Each day the bombing gets worse. Will Putin stop? No! https://t.co/1v5kNIwd9X,negative,0.8453410267829895,0.0095398714765906,0.0234268084168434,0.121692344546318
"Mike Pence: “There is no room in [the GOP] for apologists for Putin.” 

Um, Mike, have you met the Republican Party? They’re BFFs with Vladimir Putin. #Putin #PutinsGOP",negative,0.7518231272697449,0.0709047019481659,0.0971450209617614,0.0801271125674247
"Plz #help #Children , #refugees - need money to buy mattresses, #food, and basic necessities.  Also need money for #bulletproofvests for #UkrainianSoldier #westernunion or #SWIFT #donateukraine #donate #HelpUkraine #WARINUKRAINE #war #RussianUkrainianWar https://t.co/RGibHIDsEw",neutral,0.253304660320282,0.0430681593716144,0.1194473356008529,0.5841798186302185
"#BREAKING 
Now reports coming that #Ukrainian President Volodymyr #Zelenskyy fled to Poland after #Russians
Advances into #Kiev

#VolodymyrZelenskyy #Poland https://t.co/WqPD8LX3ug",neutral,0.184351697564125,0.1192711591720581,0.0683863162994384,0.6279909014701843
05/03/2022 #StandWithUkraine #Ukraine #Kharkiv #kyiv #Odesa #Sumy #Mariupol *Verified* https://t.co/vsNUUgP5Sa,neutral,0.2525311112403869,0.376207023859024,0.3134360611438751,0.0578257888555526
"I Stand with Ukraine – Unisex Crew Neck Sweatshirt
Your choice, your beliefs. Say it proudly and loudly. #Ukraine #War #Russia 
https://t.co/FC0Ng67TqQ",neutral,0.5541684627532959,0.0510301776230335,0.3676694929599762,0.0271318648010492
"#Putin kills children in #Ukraine, #Biden buys #Russia’s oil, and #Xi finances everybody. What could possibly go wrong?",negative,0.6153690814971924,0.0128864618018269,0.0703585147857666,0.3013859689235687
Some 80% of Americans - including solid majorities of Republicans and Democrats - said the United States should stop buying Russian oil.  74% of Americans said the United States and ⁦@NATO⁩ should impose a no-fly zone in Ukraine. #StandwithUkraine  https://t.co/OQTCWCxcQ1,neutral,0.5725594162940979,0.0326941385865211,0.3143201768398285,0.0804262831807136
"If the civilised countries of Europe knew in 1938 what they came to know by 1945, they would have done everything in their power to stop expansionist Adolph Hitler before World War 2 broke out.  In 2014 we already knew about expansionist #Putin what we know in 2022.",neutral,0.1810285896062851,0.0541975647211074,0.71976238489151,0.0450115054845809
